,Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,SMA,STD,Bollinger Upper,Bollinger Lower,Momentum,Williams %14,Stochastic %K with window size14,Stochastic %D with window size 3,Symbol,Series
2389,2017-11-30,403.45,401.35,401.35,396.0,400.0,398.0,399.22,5552149,221652394595000.0,50201.0,4047659,0.7290000000000001,412.5975,14.749937332636312,442.09737466527264,383.0976253347274,0.277401664839787,-92.21789883268482,37.3831775700933,45.904696607419794,ADANIPORTS,EQ
2390,2017-12-01,398.0,400.9,404.8,382.05,385.0,386.75,395.84,1836997,72716300670000.0,18921.0,326344,0.1777,410.1925,14.851707991476022,439.89591598295203,380.48908401704796,0.23761814683684504,-86.87150837988831,20.65934065934061,45.88779043666745,ADANIPORTS,EQ
2391,2017-12-04,386.75,386.75,389.2,377.35,388.45,388.15,385.94,3650818,140897994840000.0,41622.0,2176498,0.5962,407.7225,14.153876863392552,436.03025372678513,379.4147462732149,0.20628559266826788,-72.51908396946574,91.13924050632899,49.72725291192097,ADANIPORTS,EQ
2392,2017-12-05,388.15,388.15,389.25,379.05,387.75,388.85,386.39,5100915,197092803260000.0,31784.0,3562863,0.6985,405.5875,13.579336808505088,432.74617361701013,378.4288263829898,0.1811342456039236,-70.73791348600506,96.07843137254923,69.29233751273962,ADANIPORTS,EQ
2393,2017-12-06,388.85,386.4,388.9,382.6,385.6,385.75,386.41,4212760,162785384215000.0,39594.0,3105701,0.7372,403.39,13.01639249888933,429.42278499777865,377.3572150022213,0.1533098648174534,-78.62595419847331,50.0,79.07255729295942,ADANIPORTS,EQ
2394,2017-12-07,385.75,387.05,391.0,384.3,390.9,389.7,389.06,6934180,269784100860000.0,63553.0,4637184,0.6687000000000001,401.20500000000004,11.263435252406252,423.73187050481255,378.67812949518753,0.1362141097970242,-68.5750636132316,80.59701492537293,75.5584820993074,ADANIPORTS,EQ
2395,2017-12-08,389.7,391.5,396.9,391.2,392.55,393.4,394.3,3282945,129446596305000.0,45439.0,1888081,0.5751,399.2725,8.721562435523328,416.71562487104666,381.8293751289533,0.12456909798616853,-59.160305343511524,38.59649122807005,56.39783538448099,ADANIPORTS,EQ
2396,2017-12-11,393.4,396.0,396.0,384.5,391.5,391.75,389.83,3457130,134768900665000.02,41972.0,1853439,0.5361,398.1925,8.208889196660536,414.6102783933211,381.7747216066789,0.11956021732310722,-63.358778625954216,63.04347826086956,60.74566147143752,ADANIPORTS,EQ
2397,2017-12-12,391.75,391.5,405.6,389.5,401.05,402.5,400.5,6686699,267800689535000.0,64152.0,3671340,0.5491,397.78000000000003,7.738461699500104,413.25692339900024,382.3030766009998,0.133375810047746,-33.72859025032942,80.74534161490672,60.79510370128211,ADANIPORTS,EQ
2398,2017-12-13,402.5,401.8,402.25,391.9,395.0,394.0,397.54,5035855,200193913765000.0,92257.0,2729912,0.5421,397.125,7.4573788961636795,412.03975779232735,382.21024220767265,0.13473244621800054,-50.520059435364075,20.289855072463943,54.69289164941341,ADANIPORTS,EQ
2399,2017-12-14,394.0,397.55,398.9,386.2,398.0,395.1,392.32,3587939,140761493810000.0,41801.0,1824942,0.5086,397.02,7.471038820243089,411.96207764048614,382.0779223595138,0.13686011478973026,-37.16814159292036,70.07874015748065,57.03797894828378,ADANIPORTS,EQ
2400,2017-12-15,395.1,405.7,408.0,400.1,403.35,401.35,402.74,4643671,187019290310000.0,65988.0,2197916,0.4733,397.04,7.482639556853567,412.00527911370716,382.0747208862929,0.15525381237906372,-21.69657422512229,15.822784810126628,35.397126680023746,ADANIPORTS,EQ
2401,2017-12-18,401.35,395.8,414.5,374.05,404.95,404.6,405.37,9127457,369999046265000.0,85857.0,2084161,0.2282999999999999,397.34000000000003,7.666495802886985,412.672991605774,382.0070083942261,0.17994733887792552,-24.474660074165588,75.5253399258344,53.80895496448056,ADANIPORTS,EQ
2402,2017-12-19,404.6,405.0,409.35,400.95,405.0,405.8,405.12,2700184,109390980290000.02,33077.0,1119615,0.4146,397.59000000000003,7.8642361693467775,413.3184723386936,381.86152766130647,0.18433152059945127,-21.508034610630386,57.738095238095276,49.695406658018776,ADANIPORTS,EQ
2403,2017-12-20,405.8,404.0,408.15,400.55,406.0,404.4,403.15,4228842,170487544230000.0,49348.0,2272973,0.5375,397.085,6.997764680757943,411.08052936151586,383.0894706384841,0.17403592684632982,-24.96909765142157,50.65789473684188,61.30710996692386,ADANIPORTS,EQ
2404,2017-12-21,404.4,405.0,408.35,401.0,402.55,402.3,404.39,3336146,134909691245000.0,41897.0,1733261,0.5195000000000001,396.845,6.7127118216819115,410.27042364336387,383.4195763566362,0.15853441618745576,-30.160692212608136,17.687074829932072,42.02768826828975,ADANIPORTS,EQ
2405,2017-12-22,402.3,403.0,409.45,399.2,402.1,402.15,404.81,2449944,99175452525000.0,30059.0,506343,0.2067,396.72249999999997,6.584880508918733,409.8922610178374,383.5527389821625,0.1564615451440102,-30.531520395550128,28.78048780487794,32.37515245721731,ADANIPORTS,EQ
2406,2017-12-26,402.15,403.75,405.85,400.2,404.5,404.55,403.43,3466595,139853043820000.0,31972.0,1754801,0.5062,396.975,6.790599151993363,410.5561983039868,383.39380169601327,0.15831091927486435,-24.598269468479582,76.99115044247782,41.15290435909595,ADANIPORTS,EQ
2407,2017-12-27,404.55,405.95,407.0,400.7,402.5,404.2,404.29,4355090,176073909200000.0,42025.0,2012653,0.4621,397.3375,6.980063244389957,411.2976264887799,383.37737351122007,0.15090240902095536,-25.463535228677415,55.55555555555546,53.77573126763708,ADANIPORTS,EQ
2408,2017-12-28,404.2,404.2,404.9,397.55,399.05,398.7,400.13,4180605,167278595160000.0,42830.0,2341918,0.5602,397.1,6.840552455444242,410.78110491088853,383.4188950891115,0.13471490026244928,-39.06056860321389,15.646258503401123,49.39765483381148,ADANIPORTS,EQ
2409,2017-12-29,398.7,401.15,407.15,399.3,406.7,405.65,403.21,3574054,144110030385000.0,43173.0,2014822,0.5637,397.4825,7.102395352118084,411.6872907042362,383.2777092957638,0.11757454909834707,-21.878862793572374,80.89171974522284,50.69784460139315,ADANIPORTS,EQ
2410,2018-01-01,405.65,406.7,407.7,398.05,400.2,399.65,402.01,2701537,108604103895000.0,43408.0,1635026,0.6052000000000001,398.1275,6.647624724262728,411.42274944852545,384.83225055147454,0.09537064354262827,-36.71199011124852,16.5803108808287,37.70609637648423,ADANIPORTS,EQ
2411,2018-01-02,399.65,403.45,403.45,395.0,397.85,397.4,398.09,1322980,52666089015000.0,31322.0,388539,0.2937,398.59,6.225279533009074,411.04055906601815,386.1394409339818,0.07920959508918665,-42.27441285537707,28.402366863905094,41.95813249665222,ADANIPORTS,EQ
2412,2018-01-03,397.4,398.1,410.9,397.45,408.75,407.65,406.82,4679468,190370476875000.0,63719.0,999388,0.2136,399.53000000000003,6.095174968422023,411.72034993684406,387.339650063156,0.06854195199401111,-16.93448702101366,75.83643122676578,40.2730363238332,ADANIPORTS,EQ
2413,2018-01-04,407.65,408.7,410.7,406.05,410.0,409.85,409.19,1990506,81449653065000.0,26844.0,525027,0.2638,400.735,5.588736322743211,411.91247264548645,389.5575273545136,0.0642657002812831,-11.495673671198958,81.72043010752752,61.98640939939947,ADANIPORTS,EQ
2414,2018-01-05,409.85,411.9,426.95,410.2,423.65,423.8,421.86,5448214,229838415705000.03,59661.0,1233903,0.2264999999999999,402.44,7.054405118780907,416.54881023756184,388.33118976243816,0.0654190418083422,-5.954631379962152,81.1940298507464,79.58363039501324,ADANIPORTS,EQ
2415,2018-01-08,423.8,424.0,427.5,421.1,422.9,422.9,423.34,3447843,145960368905000.0,42969.0,2059483,0.5972999999999999,403.915,8.074995519039655,420.0649910380793,387.7650089619207,0.06982763027041715,-14.153846153846224,28.12499999999939,63.679819986091104,ADANIPORTS,EQ
2416,2018-01-09,422.9,422.9,425.55,419.2,420.2,421.1,421.81,2509904,105869593295000.0,34114.0,1488019,0.5929,405.3825,8.407926632891508,422.198353265783,388.566646734217,0.07508932770097103,-19.692307692307622,29.921259842520115,46.413429897755314,ADANIPORTS,EQ
2417,2018-01-10,421.1,422.0,427.9,418.75,422.9,423.45,424.94,4253925,180768048130000.0,50183.0,1750117,0.4114,406.42999999999995,9.288793474475167,425.0075869489503,387.8524130510496,0.0830293184610482,-13.525835866261374,51.36612021857924,36.47079335369959,ADANIPORTS,EQ
2418,2018-01-11,423.45,423.0,430.65,421.0,425.5,425.5,425.49,4415343,187867255050000.0,58246.0,2315410,0.5244,408.005,9.73030940173817,427.46561880347633,388.54438119652366,0.08453796595184251,-14.446002805049032,46.632124352331715,42.63983480447703,ADANIPORTS,EQ
2419,2018-01-12,425.5,425.85,428.35,411.55,422.2,423.3,421.9,2581486,108912937950000.0,36455.0,966797,0.3745,409.415,9.80476656373524,429.0245331274705,389.80546687252956,0.08806102822532293,-20.617110799438905,69.94047619047615,55.97957358712904,ADANIPORTS,EQ
2420,2018-01-15,423.3,425.55,427.9,419.5,421.5,420.6,423.85,1599208,67782067840000.0,27940.0,712485,0.4455,410.37749999999994,9.91561069865256,430.20872139730506,390.5462786026948,0.08551154797477731,-28.190743338008307,13.095238095238402,43.222612879348766,ADANIPORTS,EQ
2421,2018-01-16,420.6,421.5,428.25,418.45,423.6,423.55,423.2,2318100,98101498440000.0,53891.0,740920,0.3196,411.325,10.234738317219835,431.79447663443966,390.8555233655603,0.08623583535863262,-19.915848527349144,52.04081632653078,45.02551020408179,ADANIPORTS,EQ
2422,2018-01-17,423.55,424.25,436.0,422.75,433.2,433.4,431.08,6715953,289510703810000.0,85002.0,2437442,0.3629,412.70500000000004,11.259941806003988,435.224883612008,390.1851163879921,0.09105981477765501,-6.341463414634202,80.37735849056587,48.50447097077836,ADANIPORTS,EQ
2423,2018-01-18,433.4,437.95,438.15,409.35,418.8,416.25,424.04,8794103,372902761450000.0,81640.0,3011751,0.3425,413.2975,11.110716436744882,435.5189328734898,391.0760671265102,0.0838963212167572,-50.753186558516774,23.958333333333293,52.12550271680998,ADANIPORTS,EQ
2424,2018-01-19,416.25,418.8,435.45,418.8,433.75,433.45,428.44,7588904,325136231850000.0,79999.0,2817242,0.3712,414.855,11.657783711046408,438.17056742209286,391.5394325779072,0.08983603781761705,-10.892236384704498,87.98798798798798,64.10789327062905,ADANIPORTS,EQ
2425,2018-01-22,433.45,434.0,443.35,432.55,436.0,438.05,438.15,7092514,310756191235000.0,86835.0,2967479,0.4184,416.65,12.342321286441445,441.33464257288284,391.9653574271171,0.09855324232626995,-11.546840958605681,50.925925925925874,54.29074908241572,ADANIPORTS,EQ
2426,2018-01-23,438.05,438.05,442.0,433.0,436.55,438.4,438.56,4659591,204349609650000.0,56363.0,2615931,0.5614,418.34250000000003,12.903867994187875,444.15023598837575,392.5347640116243,0.11805980666893245,-13.270777479892878,59.999999999999744,66.30463797130454,ADANIPORTS,EQ
2427,2018-01-24,438.4,437.0,452.35,429.1,449.25,448.75,439.95,5201505,228841064425000.0,49794.0,2688939,0.517,420.57,14.12175812823864,448.81351625647727,392.3264837435227,0.14598228380834857,-8.372093023255866,84.51612903225796,65.14735165272786,ADANIPORTS,EQ
2428,2018-01-25,448.75,450.0,450.0,434.8,436.0,436.5,440.91,6792843,299502548495000.0,66336.0,4426993,0.6517000000000001,422.46000000000004,13.558999730256716,449.57799946051347,395.3420005394866,0.16733727512450097,-36.86046511627912,11.184210526315724,51.900113186191156,ADANIPORTS,EQ
2429,2018-01-29,436.5,436.5,442.35,432.0,435.75,436.65,437.76,2126497,93090379960000.0,43117.0,838601,0.3944,424.00999999999993,13.305742725401391,450.6214854508027,397.39851454919716,0.19182126876836986,-36.51162790697685,44.92753623188374,46.87595859681915,ADANIPORTS,EQ
2430,2018-01-30,436.65,435.0,436.15,426.8,429.2,428.25,430.25,2389618,102814228790000.0,32846.0,1237146,0.5177,425.43999999999994,12.02515565063244,449.4903113012648,401.3896886987351,0.21381052317978352,-56.04651162790702,15.508021390374267,23.87325604952459,ADANIPORTS,EQ
2431,2018-01-31,428.25,428.0,435.5,424.5,428.15,428.85,429.36,2734628,117412890175000.0,66100.0,1248502,0.4565999999999999,427.0125,10.061428105751045,447.1353562115021,406.8896437884979,0.2376687300471394,-54.65116279069767,39.54545454545475,33.32700405590426,ADANIPORTS,EQ
2432,2018-02-01,428.85,431.0,433.0,414.45,431.0,428.75,426.92,1681704,71795026885000.0,29810.0,453344,0.2696,428.0675,8.971493964120322,446.01048792824065,410.12451207175934,0.250269509031514,-54.88372093023261,77.08894878706201,44.04747490763035,ADANIPORTS,EQ
2433,2018-02-02,428.75,424.5,426.2,412.0,417.05,417.95,420.06,4265914,179194020255000.0,69482.0,2141672,0.502,428.4725,8.260471424729515,444.99344284945903,411.951557150541,0.2373382210387858,-80.00000000000009,41.90140845070418,52.845270594407,ADANIPORTS,EQ
2434,2018-02-05,417.95,408.0,413.0,406.3,407.95,408.2,409.16,2936554,120151310645000.0,73339.0,1466372,0.4994,427.6925,9.384888118719362,446.46227623743874,408.92272376256125,0.21444852026243424,-95.87404994571123,28.35820895522359,49.116188730996605,ADANIPORTS,EQ
2435,2018-02-06,408.2,395.0,410.35,387.0,406.35,404.8,400.36,2963450,118645706800000.0,56523.0,1195184,0.4033,426.7875,10.657748293382253,448.1029965867645,405.47200341323554,0.17401491889725249,-72.76205049732211,76.23126338329762,48.83029359640847,ADANIPORTS,EQ
2436,2018-02-07,404.8,414.4,414.4,404.15,404.55,407.0,408.61,2592845,105945297950000.0,47541.0,989893,0.3818,426.0825,11.487799878719814,449.0580997574396,403.10690024256036,0.13826616553558388,-69.3955623565417,27.804878048780708,44.13145012910064,ADANIPORTS,EQ
2437,2018-02-08,407.0,408.25,416.15,401.1,405.0,405.1,407.04,2952821,120190417309999.98,54626.0,1384647,0.4689,425.1650000000001,12.405263102105666,449.9755262042114,400.35447379578875,0.10598236809661292,-72.30298393267022,26.57807308970108,43.538071507259815,ADANIPORTS,EQ
2438,2018-02-09,405.1,400.0,401.6,394.0,400.1,399.0,397.98,2936187,116853002690000.02,41915.0,1265873,0.4311,423.84000000000003,13.713809789706751,451.2676195794135,396.41238042058654,0.07576427988291692,-81.63733741392502,65.78947368421034,40.057474940897386,ADANIPORTS,EQ
2439,2018-02-12,399.0,403.75,406.15,400.0,403.0,403.35,402.98,1249277,50342765990000.0,31505.0,398039,0.3186,422.84250000000003,14.460383948853464,451.76326789770695,393.9217321022931,0.05529028145590867,-74.98087222647281,54.47154471544773,48.946363829786385,ADANIPORTS,EQ
2440,2018-02-14,403.35,405.0,416.8,405.0,410.6,413.0,412.14,3001847,123716886609999.98,61302.0,1119626,0.373,422.4625,14.621378319032022,451.70525663806404,393.2197433619359,0.04225376927616654,-60.21423106350422,67.79661016949146,62.68587618971651,ADANIPORTS,EQ
2441,2018-02-15,413.0,421.5,424.0,409.55,411.6,411.7,417.5,3293138,137487266334999.98,41592.0,872530,0.265,421.87,14.813821782050919,451.49764356410185,392.24235643589816,0.031340345224218795,-60.79365079365081,14.878892733563868,45.715682539501024,ADANIPORTS,EQ
2442,2018-02-16,411.7,414.0,415.6,402.35,407.1,405.45,407.37,1740283,70893076515000.0,22815.0,554928,0.3189,420.4725,14.986225912689251,450.44495182537855,390.5000481746215,0.020876549065328875,-66.6666666666667,23.396226415094084,35.357243106049815,ADANIPORTS,EQ
2443,2018-02-19,405.45,407.5,407.5,388.65,395.55,393.85,395.44,2140756,84653911820000.0,27282.0,766890,0.3582,419.35249999999996,16.11307474172688,451.5786494834537,387.1263505165462,0.009766735299036154,-86.0630722278738,27.586206896551932,21.9537753484033,ADANIPORTS,EQ
2444,2018-02-20,393.85,394.0,398.0,387.2,394.8,394.9,393.76,2045167,80530664835000.0,31799.0,664139,0.3247,417.425,16.635207590524665,450.6954151810493,384.1545848189507,0.0031134591566653025,-83.71134020618561,71.29629629629612,40.75957653598072,ADANIPORTS,EQ
2445,2018-02-21,394.9,396.5,398.75,389.75,396.5,395.6,393.36,1800533,70825876450000.0,28428.0,711483,0.3952,415.30249999999995,16.573143104713953,448.44878620942785,382.15621379057205,0.000558701007017893,-81.30434782608691,65.00000000000026,54.627501064282775,ADANIPORTS,EQ
2446,2018-02-22,395.6,395.0,406.2,392.75,405.0,404.0,401.68,4726021,189833191800000.0,78239.0,2562700,0.5423,413.5825,15.817705560903471,445.21791112180694,381.94708887819303,8.822847528590484e-05,-56.63265306122448,83.64312267657999,73.31313965762547,ADANIPORTS,EQ
2447,2018-02-23,404.0,405.1,409.25,402.0,407.25,406.5,405.32,1953157,79164443040000.0,29894.0,932028,0.4772,411.46999999999997,13.529601075570287,438.52920215114057,384.4107978488594,1.0458471170934053e-05,-47.2972972972973,62.06896551724138,70.23736273127388,ADANIPORTS,EQ
2448,2018-02-26,406.5,407.5,417.0,407.5,415.0,415.05,414.5,2299169,95301257980000.0,40756.0,725782,0.3157,410.39750000000004,12.228659983862379,434.8548199677248,385.9401800322753,2.315435141654159e-05,-24.189189189189158,79.47368421052643,75.0619241347826,ADANIPORTS,EQ
2449,2018-02-27,415.05,417.0,417.0,409.65,410.0,410.45,411.66,1334518,54937023445000.01,25739.0,498441,0.3735,409.0875,10.557485184549034,430.202470369098,387.97252963090193,0.00015410409860235505,-36.82065217391307,10.884353741496719,50.809001156421516,ADANIPORTS,EQ
2450,2018-02-28,410.45,410.0,412.35,403.1,408.5,408.35,407.42,2823115,115019454765000.02,47255.0,1517497,0.5375,408.09250000000003,9.54571100993175,427.18392201986353,389.00107798013653,0.0009068958019150217,-42.527173913043406,56.75675675675676,49.03826490292664,ADANIPORTS,EQ
2451,2018-03-01,408.35,408.35,413.75,405.0,406.5,406.1,407.99,1216685,49639933355000.0,29972.0,384817,0.3162999999999999,406.95500000000004,8.20304660995745,423.36109321991495,390.54890678008513,0.0018756189110091068,-48.64130434782601,12.57142857142883,26.737513023227446,ADANIPORTS,EQ
2452,2018-03-05,406.1,404.95,411.45,400.1,404.1,403.95,404.92,3665892,148441097475000.0,67844.0,1943499,0.5302,405.71500000000003,6.414479919097506,418.54395983819506,392.886040161805,0.0036271329751919935,-54.48369565217392,33.92070484581478,34.4162967246668,ADANIPORTS,EQ
2453,2018-03-06,403.95,406.7,413.75,395.15,395.6,405.25,407.94,3321338,135489028145000.0,58381.0,1744080,0.5251,405.08,5.731822526440576,416.5436450528811,393.61635494711885,0.004027855478893769,-50.95108695652172,54.30107526881726,33.59773622868696,ADANIPORTS,EQ
2454,2018-03-07,405.25,398.95,398.95,372.25,379.1,376.95,385.83,6951930,268224915340000.0,107220.0,2806167,0.4037,403.51750000000004,8.450961873057869,420.4194237461158,386.6155762538843,0.010341483063681598,-90.91787439613529,17.602996254681614,35.2749254564379,ADANIPORTS,EQ
2455,2018-03-08,376.95,379.0,393.0,369.7,389.9,387.95,379.5,11040375,418984961340000.0,91084.0,4395111,0.3981,402.675,9.129081639457466,420.93316327891495,384.4168367210851,0.011010877843616922,-61.416490486257935,78.32618025751069,50.076750593669864,ADANIPORTS,EQ
2456,2018-03-09,387.95,392.0,393.65,373.8,379.9,377.9,383.01,5352078,204990758145000.0,78145.0,1854479,0.3465,401.21999999999997,10.603418018976027,422.426836037952,380.01316396204794,0.01452293539193139,-82.66384778012687,20.654911838790795,38.86136278366104,ADANIPORTS,EQ
2457,2018-03-12,377.9,382.0,389.2,377.0,387.5,386.6,381.95,3693431,141071140715000.0,39637.0,1196695,0.324,400.295,11.04487139859324,422.3847427971865,378.2052572028135,0.015511667377376099,-64.27061310782236,78.68852459016419,59.223205562155236,ADANIPORTS,EQ
2458,2018-03-13,386.6,387.0,391.4,381.15,386.0,385.2,386.99,2175696,84196991585000.0,27859.0,640444,0.2944,399.605,11.549560255966512,422.70412051193307,376.50587948806697,0.015948872723478582,-67.23044397463002,39.51219512195133,46.28521051696879,ADANIPORTS,EQ
2459,2018-03-14,385.2,383.1,384.75,376.85,383.8,382.1,379.8,3616289,137344996080000.0,39696.0,1604026,0.4436,398.5425,12.148806255019164,422.84011251003835,374.2448874899617,0.01593352130209774,-73.78435517970395,66.45569620253184,61.55213863821581,ADANIPORTS,EQ
2460,2018-03-15,382.1,383.6,386.4,380.3,381.6,382.15,383.46,1818766,69742138690000.0,24680.0,499772,0.2748,397.0,12.175006754602945,421.3500135092059,372.6499864907941,0.01617582599599093,-73.67864693446093,30.327868852458625,45.431920058980616,ADANIPORTS,EQ
2461,2018-03-16,382.15,377.9,382.25,367.45,371.5,370.5,372.87,4972566,185409972445000.0,69604.0,3120558,0.6276,394.94,13.013501086458742,420.9670021729175,368.9129978270825,0.018635266706159115,-93.84460141271441,20.60810810810817,39.13055772103289,ADANIPORTS,EQ
2462,2018-03-19,370.5,370.0,371.5,355.25,364.45,364.3,361.82,5253759,190088901855000.0,73004.0,2585200,0.4921,392.88250000000005,14.43926732180081,421.76103464360165,364.00396535639845,0.024143534809998306,-85.34412955465585,55.692307692307764,35.542761550958204,ADANIPORTS,EQ
2463,2018-03-20,364.3,364.3,371.8,360.15,370.15,370.0,368.06,1780257,65524330179999.99,33292.0,476963,0.2678999999999999,391.69,15.3135440568113,422.3170881136226,361.0629118863774,0.02837174969637939,-74.78632478632478,84.54935622317592,53.61659067453064,ADANIPORTS,EQ
2464,2018-03-21,370.0,372.9,373.75,362.3,364.0,363.7,366.74,2296120,84206947110000.0,43985.0,1075289,0.4683,390.13,16.511641826009612,423.15328365201924,357.10671634798075,0.03314990028205823,-85.55555555555557,12.227074235807674,50.82291271709713,ADANIPORTS,EQ
2465,2018-03-22,363.7,365.0,365.0,354.1,358.3,358.25,359.4,3443184,123747040105000.0,63535.0,1668314,0.4845,388.2625,17.91311541715534,424.0887308343107,352.4362691656893,0.039607830546029794,-93.04274937133282,38.073394495412714,44.94994165146545,ADANIPORTS,EQ
2466,2018-03-23,358.25,355.0,367.0,350.45,365.9,362.4,356.07,4518979,160905529345000.0,56845.0,1935075,0.4282,386.1825,18.398206970729674,422.9789139414594,349.3860860585406,0.05100306762717052,-81.12164296998422,72.20543806646513,40.835302265895194,ADANIPORTS,EQ
2467,2018-03-26,362.4,364.4,368.7,351.5,365.75,365.15,359.89,3884338,139794189120000.0,54155.0,582245,0.1499,384.115,18.31803899527858,420.7510779905572,347.47892200944284,0.06266524976106398,-69.69072164948456,79.36046511627899,63.21309922605229,ADANIPORTS,EQ
2468,2018-03-27,365.15,368.15,369.4,361.9,366.0,365.5,365.72,2631162,96226337095000.0,29134.0,524627,0.1994,381.6375,17.232534063919054,416.1025681278381,347.1724318721619,0.0758587563700655,-65.162037037037,48.000000000000306,66.5219677275815,ADANIPORTS,EQ
2469,2018-03-28,365.5,364.5,364.5,351.05,356.0,354.1,355.65,4766456,169517997075000.0,61035.0,2579031,0.5411,378.82,16.87669211792061,412.5733842358412,345.06661576415877,0.0975896546219722,-91.55092592592584,22.67657992565066,50.01234834731,ADANIPORTS,EQ
2470,2018-04-02,354.1,356.0,371.9,356.0,370.0,369.7,364.13,2978988,108474056915000.02,76400.0,1002282,0.3364999999999999,376.88749999999993,15.471696356860065,407.83089271372006,345.9441072862798,0.11242721400215666,-52.99145299145298,86.16352201257867,52.28003397940989,ADANIPORTS,EQ
2471,2018-04-03,369.7,368.5,371.0,362.7,366.5,366.4,365.37,2679172,97889742220000.0,43148.0,859258,0.3207,374.90250000000003,14.00358483242348,402.909669664847,346.89533033515306,0.12970589530785284,-61.05006105006107,44.57831325301185,51.13947173041374,ADANIPORTS,EQ
2472,2018-04-04,366.4,368.0,373.7,363.75,368.0,367.8,369.06,5611445,207096876210000.0,60620.0,2912103,0.519,373.095,12.284467085711825,397.66393417142365,348.5260658285764,0.1450865834158724,-51.738525730180726,40.70351758793986,57.14845095117681,ADANIPORTS,EQ
2473,2018-04-05,367.8,372.0,379.8,371.5,377.0,375.95,375.55,3648555,137021090120000.0,41802.0,1817492,0.4981,371.63,9.729328964849312,391.0886579296986,352.17134207030136,0.15005917754708378,-29.068150208623067,53.61445783132509,46.29876289075895,ADANIPORTS,EQ
2474,2018-04-06,375.95,378.45,383.6,374.65,381.0,379.3,379.51,2037081,77310089600000.0,23142.0,357626,0.1755999999999999,371.7475,9.81080868767991,391.3691173753598,352.1258826246402,0.156899023226628,-12.97134238310711,51.95530726256995,48.75776089394498,ADANIPORTS,EQ
2475,2018-04-09,379.3,380.65,382.8,376.35,376.4,377.35,379.03,1571745,59573173279999.99,32393.0,429023,0.273,371.2175,9.15376360623805,389.52502721247606,352.9099727875239,0.1656357547500977,-18.85369532428354,15.503875968992276,40.357880354295794,ADANIPORTS,EQ
2476,2018-04-10,377.35,379.0,390.5,378.6,387.65,387.25,386.78,3493681,135128439450000.0,49906.0,909075,0.2602,371.685,9.733421803301889,391.1518436066038,352.2181563933962,0.1725374066527744,-8.114856429463169,72.68907563025205,46.716086287271445,ADANIPORTS,EQ
2477,2018-04-11,387.25,388.0,388.15,375.5,378.0,377.9,378.57,2045552,77439149180000.0,45690.0,598513,0.2926,371.25,9.212220145056964,389.6744402901139,352.8255597098861,0.18527747348520518,-31.46067415730342,18.97233201581013,35.72176120501817,ADANIPORTS,EQ
2478,2018-04-12,377.9,378.0,378.75,369.25,372.3,372.35,372.62,3609657,134503278950000.0,49628.0,1927058,0.5339,370.60749999999996,8.616955058179126,387.8414101163582,353.3735898836417,0.19610246897381856,-45.318352059925026,32.63157894736866,41.43099553114363,ADANIPORTS,EQ
2479,2018-04-13,372.35,375.8,386.9,372.35,382.9,383.1,383.09,6485732,248459425170000.0,61592.0,1619577,0.2497,370.65749999999997,8.689744030567528,388.03698806113505,353.2780119388649,0.20536804089626137,-18.476903870162236,73.88316151202773,41.82902415840219,ADANIPORTS,EQ
2480,2018-04-16,383.1,381.75,389.0,379.25,387.3,387.5,385.45,2682231,103387788490000.0,37061.0,899007,0.3352,370.925,9.133174060645436,389.1913481212909,352.6586518787091,0.22044074090382412,-7.604562737642588,84.61538461538461,63.71004169159369,ADANIPORTS,EQ
2481,2018-04-17,387.5,391.5,393.95,382.0,383.5,383.4,387.22,3770554,146004970100000.0,74375.0,1261698,0.3346,371.57,9.547683654106237,390.66536730821247,352.4746326917875,0.23679493410374075,-24.59207459207463,11.715481171547937,56.738009099653446,ADANIPORTS,EQ
2482,2018-04-18,383.4,385.25,387.7,380.2,387.2,384.95,383.83,2568988,98606116165000.0,50182.0,989650,0.3852,372.60249999999996,9.83243123283143,392.2673624656628,352.9376375343371,0.2520375482196327,-20.97902097902099,63.333333333333336,53.221399706755314,ADANIPORTS,EQ
2483,2018-04-19,384.95,387.3,390.7,383.45,386.25,386.55,387.17,2848405,110282791505000.0,75345.0,1110139,0.3897,373.42999999999995,10.287759717304288,394.0055194346085,352.8544805653914,0.2693068247464025,-19.49934123847162,42.75862068965549,39.26914506484561,ADANIPORTS,EQ
2484,2018-04-20,386.55,386.0,387.25,378.95,381.45,381.15,382.13,2178241,83236854840000.0,53186.0,1199557,0.5507,374.3025,10.15827993888613,394.61905987777226,353.98594012222776,0.2860978877546892,-40.960000000000036,26.506024096385367,44.19932603979142,ADANIPORTS,EQ
2485,2018-04-23,381.15,381.45,389.55,375.55,387.25,386.35,384.62,3614484,139018733045000.0,60308.0,1837252,0.5083,375.7075,9.756513006890087,395.22052601378016,356.1944739862198,0.29737384325046534,-25.16556291390718,77.14285714285722,48.80250064296604,ADANIPORTS,EQ
2486,2018-04-24,386.35,387.25,394.5,387.1,393.0,392.25,391.17,3093161,120996567725000.0,71390.0,1086482,0.3513,377.2,9.895812511569648,396.9916250231393,357.40837497686067,0.3066273691942573,-8.91089108910891,69.5945945945945,57.74782527794571,ADANIPORTS,EQ
